date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis fortii,74,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gymnodinium spp.,2368,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium spp.,1998,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium spp.,962,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Prorocentrum gracilis,444,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Prorocentrum micans,148,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,222,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae (resting stages),740,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,296,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,1184,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",3500,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,296,Ebriidea
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,370,Euglenophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Metromonas simplex,3500,Kinetoplastidea
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,220500,Unknown very small flagellated species
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Biddulphiales,7000,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,962,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,284152,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros tenuissimus,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,4514,Ciliophora
