eventID,occurrenceID,scientificName,scientificnameID,taxonRank,lifeStage,identificationRemark,identificationQualifier,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_18,Eupyxidicula nipponica,urn:lsid:marinespecies.org:taxname:1322723,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_19,Stephanopyxis turris,urn:lsid:marinespecies.org:taxname:149631,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_20,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_21,Coscinodiscus angustelineatus,urn:lsid:marinespecies.org:taxname:964359,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_22,Thalassiosira pacifica,urn:lsid:marinespecies.org:taxname:148932,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_23,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_24,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_25,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_26,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_27,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_28,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_29,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_30,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_31,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_32,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_33,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_34,Meringosphaera,urn:lsid:marinespecies.org:taxname:115075,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_35,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_36,Gonyaulax,urn:lsid:marinespecies.org:taxname:109519,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_37,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_38,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_39,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_40,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_41,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spores,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_42,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_43,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_44,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_45,Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_46,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_47,Phaeocystis pouchetii,urn:lsid:marinespecies.org:taxname:115106,Species,NA,non-motile,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_48,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_49,Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,Order,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_50,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_51,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_52,Chaetoceros tenuissimus,urn:lsid:marinespecies.org:taxname:156623,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-03-18_5m,Hakai_phyto_QU39_2020-03-18_5m_53,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_1,Attheya,urn:lsid:marinespecies.org:taxname:160519,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_2,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_3,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_4,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_5,Chaetoceros similis,urn:lsid:marinespecies.org:taxname:149127,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_6,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_7,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_8,Corethron criophilum,urn:lsid:marinespecies.org:taxname:149110,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_9,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_10,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_11,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_12,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_13,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_14,Eucampia groenlandica,urn:lsid:marinespecies.org:taxname:157430,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_15,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_16,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_17,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_18,Thalassiosira nordenskioeldii,urn:lsid:marinespecies.org:taxname:148931,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_19,Thalassiosira pacifica,urn:lsid:marinespecies.org:taxname:148932,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_20,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_21,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_22,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_23,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_24,Calliacantha natans,urn:lsid:marinespecies.org:taxname:105561,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_25,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_26,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_27,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_28,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_29,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_30,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_31,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_32,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_33,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_34,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_35,Protoperidinium conicum,urn:lsid:marinespecies.org:taxname:110213,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_36,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_37,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_38,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,resting spores,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_39,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_40,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_41,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_42,Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_43,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_44,Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,Order,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_45,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_46,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-04-29_5m,Hakai_phyto_QU39_2020-04-29_5m_47,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_1,Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_2,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_3,Chaetoceros didymus,urn:lsid:marinespecies.org:taxname:149122,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_4,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_5,Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_6,Chaetoceros similis,urn:lsid:marinespecies.org:taxname:149127,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_7,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_8,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_9,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_10,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_11,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_12,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_13,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_14,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_15,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_16,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_17,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_18,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_19,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_20,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_21,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_22,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_23,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_24,Pyramimonas,urn:lsid:marinespecies.org:taxname:134529,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_25,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_26,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_27,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_28,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_29,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_30,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_31,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_32,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_33,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2020-05-14_5m,Hakai_phyto_QU39_2020-05-14_5m_34,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,Morphology
