eventID,occurrenceID,date,hakai_id,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificNameID,taxonRank,lifeStage,identificationRemark,identificationQualifier,measurementValue,occurrenceStatus,basisOfRecord,identifiedBy,method,dateIdentified
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_31,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Protoperidinium steinii,urn:lsid:marinespecies.org:taxname:110257,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_32,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,9332,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_33,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,44327,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_34,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,111984,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_35,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,2333,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_36,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,27840,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_37,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,4666,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_38,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,720,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_39,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_40,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_41,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Stephanopyxis turris,urn:lsid:marinespecies.org:taxname:149631,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_42,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,2960,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_43,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,400,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_44,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-05-30_0m,Hakai_phyto_QU39_2016-05-30_0m_45,2016-05-30,QPHY393,2016-05-30T16:07:04Z,0,0,50.0307000000001,-125.0992,Tripos horridus,urn:lsid:marinespecies.org:taxname:837453,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_1,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,Indet.,108,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_2,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,108,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_3,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,58914,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_4,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Dictyocha fibula,urn:lsid:marinespecies.org:taxname:157463,Species,NA,NA,NA,2648,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_5,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,NA,spp. Indet.,17500,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_6,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,270,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_7,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,108,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_8,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,695625,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_9,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,108,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_10,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_11,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,NA,8750,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_12,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,540,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_13,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,1297,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_14,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,Indet.,30625,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_15,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,26250,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_16,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,533750,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_17,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_18,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_19,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_20,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_21,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,65625,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_22,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,54,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_23,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,48125,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-06-30_0m,Hakai_phyto_QU39_2016-06-30_0m_24,2016-06-30,QPHY438,2016-07-01T03:35:17Z,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,108,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_1,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_2,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,Indet.,2333,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_3,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,Indet.,1400,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_4,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,400,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_5,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,Indet.,146200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_6,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Dictyocha fibula,urn:lsid:marinespecies.org:taxname:157463,Species,NA,NA,NA,37800,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_7,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,1000,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_8,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Eucampia zodiacus,urn:lsid:marinespecies.org:taxname:149131,Species,NA,NA,NA,17600,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_9,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp. Indet.,200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_10,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp. Indet.,1600,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_11,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp. Indet.,67657,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_12,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp. Indet.,4000,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_13,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,2400,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_14,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,NA,4600,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_15,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,4800,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_16,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,NA,2333,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_17,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,Indet.,8200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_18,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,25663,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_19,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,13998,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_20,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,Indet.,128315,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_21,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_22,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,9332,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_23,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,2333,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_24,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,NA,2800,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_25,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,1000,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_26,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,600,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_27,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,NA,1200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_28,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,34600,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_29,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_30,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,NA,3200,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_31,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp. Indet.,27996,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_32,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,4666,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_33,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,NA,2333,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_34,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp. Indet.,400,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-07-11_0m,Hakai_phyto_QU39_2016-07-11_0m_35,2016-07-11,QPHY661,2016-07-11T14:44:29Z,0,0,50.0307000000001,-125.0992,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology,2018-11-28/2019-01-31
Hakai_phyto_QU39_2016-08-01_0m,Hakai_phyto_QU39_2016-08-01_0m_1,2016-08-01,QPHY510,2016-08-01T15:44:32Z,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp. Indet.,200,Present,HumanObservation,Louis Hobson,Morphology,2018-10-11/2018-11-28
Hakai_phyto_QU39_2016-08-01_0m,Hakai_phyto_QU39_2016-08-01_0m_2,2016-08-01,QPHY510,2016-08-01T15:44:32Z,0,0,50.0307000000001,-125.0992,Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology,2018-10-11/2018-11-28
