action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,mesh_size__um_,net_dim___cm_,net_length__cm_,line_out_depth,pressure_transducer_depth,sample_style,volume,lugols,collected,preserved,analyzed,lab_technician,analyzing_lab,row_flag,quality_level,comments,quality_log
,523765,1,2019-06-27,JOHNSTONE STRAIT,HAKAI,JS1,1,JS1,,JSPHY97,M,50.6204000000001,-126.76469,50.6210297,-126.76626774,,,,5,,Grab Sample,250,true,2019-06-27T14:49:11.000Z,2019-06-27T19:23:22.000Z,,,,Collected,Technicianm,,1: Event metadata QCd by BF2: Phytoplankton metadata QCd by BF
,525319,1,2019-06-27,QUADRA,HAKAI,KNIGHT,1,KN7,,QPHY1280,M,50.8017,-125.6217,,,,,,5,5.4492928,Grab Sample,250,true,2019-06-27T16:50:02.000Z,2019-06-27T17:51:34.000Z,,chris.mackenzie;chris.osullivan;Jennifer Jackson,,Results,Technicianm,,1: Events QCd by CM. CHL not checked as it is not in elab yet.2: Phytoplankton metadata QC' by EM. Submitted to Lou Hobson
,523845,1,2019-06-30,JOHNSTONE STRAIT,HAKAI,JS12,1,JS12,,JSPHY98,M,50.5110300000001,-126.59595,50.5114536,-126.59542136,,,,5,,Grab Sample,250,true,2019-06-30T14:42:12.000Z,2019-06-30T19:04:52.000Z,,Tesarla Johnson;sara.tremblayb,,Collected,Technicianm,,1: Event metadata QCd by BF2: Phytoplankton metadata QCd by BF
,523901,1,2019-07-03,JOHNSTONE STRAIT,HAKAI,JS1,2,JS1,,JSPHY101,M,50.6204000000001,-126.76469,50.62116388,-126.76744693,,,,5,,Grab Sample,250,true,2019-07-03T15:33:57.000Z,2019-07-03T18:08:46.000Z,,,,Collected,Raw,,
,527019,1,2019-07-03,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1288,M,50.0307000000001,-125.0992,50.02954917,-125.09986402,,,,5,6.6197751,Grab Sample,250,true,2019-07-03T17:29:43.000Z,2019-07-03T17:45:30.000Z,,bryn.fedje;emma.myers,,Results,Technicianm,,1: 50 niskin did not trigger2: Event metadata QC'd by EM3: phytoplankton samples qcd by cm
,524251,1,2019-07-03,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1315,M,50.1172,-125.2226,50.11753466,-125.22189588,,,,1,,Grab Sample,125,true,2019-07-03T15:43:47.000Z,2019-07-03T16:06:11.000Z,,bryn.fedje,,Collected,Technicianm,,1: Event metadata QC'd EM2: phytoplankton samples qcd by cm
,524250,1,2019-07-03,QUADRA,HAKAI,QRAFT,3,QU38,,QPHY1314,M,50.1172,-125.2226,,,20,20,100,9,,Tow Sample,125,true,2019-07-03T15:50:30.000Z,2019-07-03T16:02:28.000Z,,bryn.fedje,,Collected,Technicianm,,1: Event metadata QC'd EM2: Location is off3: phytoplankton samples qcd by cm
,524338,1,2019-07-06,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY502,M,51.5208000000001,-127.5583,51.654431,-128.13024,,,,5,5.4072026,Grab Sample,250,true,2019-07-06T18:57:34.000Z,2019-07-06T20:13:31.000Z,,chris.mackenzie;eva.jordison;isabelle.desmarais,,Submitted,Technicianm,,1: event qcd by cm2: Phyto metadata QCd by EJ
,524186,1,2019-07-07,JOHNSTONE STRAIT,HAKAI,JS12,1,JS12,,JSPHY102,M,50.5110300000001,-126.59595,50.51033784,-126.59764318,,,,5,,Grab Sample,250,true,2019-07-07T14:36:31.000Z,2019-07-07T19:39:17.000Z,,erin.pippus;Tesarla Johnson,,Collected,Raw,,1: Event metadata QCd by TF
,524343,1,2019-07-07,CALVERT,HAKAI,QCS_V1,2,QCS01,,CPHY505,M,51.705,-128.2384,51.65429,-128.130574,,,,5,6.1505411,Grab Sample,250,true,2019-07-07T17:02:47.000Z,2019-07-07T20:37:55.000Z,,chris.mackenzie;eva.jordison;isabelle.desmarais,,Submitted,Technicianm,,1: event qcd by cm2: Phyto metadata QCd by EJ
,525776,1,2019-07-09,QUADRA,HAKAI,QOMA5,6,QU39,,QPHY1289,M,50.0307000000001,-125.0992,50.03118168,-125.10134059,,,,5,5.4852975,Grab Sample,250,true,2019-07-09T18:55:03.000Z,2019-07-09T18:55:05.000Z,,bryn.fedje,,Results,Technicianm,,1: Event metadata QCd by BF2: phytoplankton samples qcd by cm3: Submitted to Lou Hobson 2019-07-26
,524271,1,2019-07-10,JOHNSTONE STRAIT,HAKAI,JS1,1,JS1,,JSPHY103,M,50.6204000000001,-126.76469,50.61971101,-126.76274119,,,,5,,Grab Sample,250,true,2019-07-10T14:19:09.000Z,2019-07-10T17:30:24.000Z,,erin.pippus;katie.davidson;Tesarla Johnson;sara.tremblayb,,Collected,Raw,,
,524311,1,2019-07-10,CALVERT,HAKAI,KWAK,1,KC10,,CPHY503,M,51.6505000000001,-127.9516,51.65065,-127.952055,,,,5,5.614761,Grab Sample,250,true,2019-07-10T20:55:03.000Z,2019-07-10T22:51:19.000Z,,chris.mackenzie;eva.jordison;isabelle.desmarais,,Submitted,Technicianm,,1: Event Metadata QCd by EJ2: Phyto metadata QCd by EJ
,524454,1,2019-07-13,JOHNSTONE STRAIT,HAKAI,JS12,1,JS12,,JSPHY104,M,50.5110300000001,-126.59595,50.51171136,-126.5937016,,,,5,,Grab Sample,250,true,2019-07-13T15:53:03.000Z,2019-07-13T23:22:44.000Z,,erin.pippus;Tesarla Johnson,,Collected,Raw,,1: Event metadata QCd by TF
,525349,1,2019-07-18,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY1290,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,250,true,2019-07-18T18:30:55.000Z,2019-07-18T18:36:56.000Z,,eva.jordison,,Results,Technicianm,,1: Event metadata QCd by EJ2: phytoplankton samples qcd by cm3: Submitted to Lou Hobson 2019-07-26
,527070,1,2019-07-23,QUADRA,HAKAI,QOMD,1,QU29,,QPHY1297,M,50.2536000000001,-125.1885,,,,,,5,,Grab Sample,250,true,2019-07-23T16:44:38.000Z,2019-07-23T17:06:47.000Z,,bryn.fedje,,Collected,Technicianm,,1: Event Metadata QC'd by CO2: phytoplankton samples qcd by cm
,527171,1,2019-07-24,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1298,M,50.0307000000001,-125.0992,,,,,,5,,Grab Sample,250,true,2019-07-24T16:59:10.000Z,2019-07-24T17:40:16.000Z,,emma.myers,,Results,Technicianm,,1: Event metadata QC'd by CO2: phytoplankton samples qcd by cm
,527174,1,2019-07-24,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1316,M,50.1172,-125.2226,,,,,,1,,Grab Sample,125,true,2019-07-24T15:37:44.000Z,2019-07-24T16:20:12.000Z,,,,Collected,Technicianm,,1: Event metadata QC'd by CO2: phytoplankton samples qcd by cm
,527175,1,2019-07-24,QUADRA,HAKAI,QRAFT,3,QU38,,QPHY1317,M,50.1172,-125.2226,,,20,20,100,9,,Tow Sample,125,true,2019-07-24T15:52:25.000Z,2019-07-24T19:05:49.000Z,,,,Collected,Technicianm,,1: Event metadata QC'd by CO2: phytoplankton samples qcd by cm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1299,M,50.0307000000001,-125.0992,,,,,,5,5.9506549,Grab Sample,250,true,2019-07-30T16:45:11.000Z,2019-07-30T18:42:03.000Z,,bryn.fedje;carrie.weekes;chris.osullivan,,Collected,Technicianm,,1: Event metadata QCd by EJ2: phytoplankton samples qcd by cm
,1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,,CPHY504,M,51.6554,-128.0913,,,,,,5,,Grab Sample,250,true,2019-08-03T18:11:48.000Z,2019-08-03T20:28:44.000Z,,bryn.fedje;chris.osullivan,,Submitted,Technicianm,,1: Event Metadata QC'd by CO2: phyto qcd by cm
,1059112,1,2019-08-03,CALVERT,HAKAI,KWAK,1,KC10,,CPHY507,M,51.6505000000001,-127.9516,51.650765,-127.950801,,,,5,5.5430193,Grab Sample,250,true,2019-08-03T16:12:54.000Z,2019-08-03T19:48:37.000Z,,bryn.fedje;chris.osullivan,,Submitted,Technicianm,,1: Event Metadata QC'd by CO2: phyto qcd by cm
,1059388,1,2019-08-05,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY508,M,51.5208000000001,-127.5583,51.654475,-128.130098,,,,5,5.2733685,Grab Sample,250,true,2019-08-05T18:03:51.000Z,2019-08-05T21:29:01.000Z,,bryn.fedje;chris.mackenzie,,Submitted,Technicianm,,1: Event QCd by cm2: phyto qcd by cm
,1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,,CPHY506,M,51.705,-128.2384,,,,,,5,5.520199,Grab Sample,250,true,2019-08-06T16:33:17.000Z,2019-08-06T19:25:35.000Z,,chris.osullivan,,Submitted,Technicianm,,1: Event metadata QCd by BF2: phyto qcd by cm
,1060764,1,2019-08-06,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1318,M,50.1172,-125.2226,50.11760733,-125.2227018,,,,1,,Grab Sample,125,true,2019-08-06T17:29:19.000Z,2019-08-06T17:59:21.000Z,,isabelle.desmarais,,Collected,Technicianm,,1: Event metadata QC'd by EM2: Phyto QCd by CM
,1060765,1,2019-08-06,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1319,M,50.1172,-125.2226,50.1175524,-125.22253771,20,20,100,9,,Tow Sample,125,true,2019-08-06T17:38:03.000Z,2019-08-06T18:00:27.000Z,,isabelle.desmarais,,Collected,Technicianm,,1: Event metadata QC'd by EM2: Phyto QCd by CM
,1060742,1,2019-08-07,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1300,M,50.0307000000001,-125.0992,50.02991152,-125.10072249,,,,5,5.7399187,Grab Sample,250,true,2019-08-07T17:46:07.000Z,2019-08-07T17:59:20.000Z,,eva.jordison;isabelle.desmarais,,Collected,Technicianm,,1: Event Metadata QCd by EJ2: Phyto QCd by CM
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1301,M,50.0307000000001,-125.0992,,,,,,5,5.807976,Grab Sample,250,true,2019-08-15T17:28:46.000Z,2019-08-15T19:09:53.000Z,,chris.osullivan;eva.jordison,,Results,Technicianm,,1: Event metadata QCd by EJ2: Phyto QCd by CM
,1598304,1,2019-08-20,QUADRA,HAKAI,QOMA5,2,QU39,,QPHY1302,M,50.0307000000001,-125.0992,50.03037678,-125.10197335,,,,5,5.5575659,Grab Sample,250,true,2019-08-20T18:25:50.000Z,2019-08-20T21:18:16.000Z,,chris.mackenzie;chris.osullivan;emma.myers;isabelle.desmarais,,Results,Technicianm,,1: Event Metadata QC'd by CO2: Phyto QCd by CM
,1598307,1,2019-08-20,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1320,M,50.1172,-125.2226,50.1175634,-125.22249579,,,,1,,Grab Sample,125,true,2019-08-20T16:14:51.000Z,2019-08-20T21:06:07.000Z,,emma.myers,,Collected,Technicianm,,1: Event Metadata QC'd by CO2: Phyto QCd by CM
,1598308,1,2019-08-20,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1321,M,50.1172,-125.2226,50.11750237,-125.22235045,20,20,100,9,,Tow Sample,125,true,2019-08-20T16:20:42.000Z,2019-08-20T21:08:05.000Z,,emma.myers,,Collected,Technicianm,,1: Event Metadata QC'd by CO2: Phyto QCd by CM
,1600796,1,2019-08-22,QUADRA,HAKAI,QOMD,1,QU29,,QPHY1303,M,50.2536000000001,-125.1885,,,,,,5,,Grab Sample,250,true,2019-08-22T16:41:40.000Z,2019-08-22T17:24:51.000Z,,chris.osullivan,,Collected,Technicianm,,1: Event qcd by cm2: Location in lab. was on station within 100m3: Phyto QCd by CM
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1304,M,50.0307000000001,-125.0992,,,,,,5,5.9248337,Grab Sample,250,true,2019-08-29T17:55:58.000Z,2019-08-29T17:59:01.000Z,,bryn.fedje;carolyn.prentice;katie.pocock,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phyto QCd by CM
,1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,,CPHY511,M,51.705,-128.2384,,,,,,5,5.3257499,Grab Sample,250,true,2019-08-31T16:37:01.000Z,2019-08-31T22:52:00.000Z,,bryn.fedje,,Submitted,Raw,,1: Sampling Event QC'd by CO
,1599469,1,2019-09-01,CALVERT,HAKAI,KWAK,1,KC10,,CPHY509,M,51.6505000000001,-127.9516,,,,,,5,5.7034921,Grab Sample,250,true,2019-09-01T15:49:13.000Z,2019-09-01T22:32:56.000Z,,bryn.fedje;chris.osullivan;isabelle.desmarais,,Submitted,Raw,,1: Event metadata QCd by BF
,1599679,1,2019-09-02,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY512,M,51.5208000000001,-127.5583,,,,,,5,5.6158641,Grab Sample,250,true,2019-09-02T19:12:30.000Z,2019-09-02T22:00:06.000Z,,bryn.fedje;chris.osullivan;isabelle.desmarais,,Submitted,Raw,,1: Sampling Event QC'd by CO
,1600779,1,2019-09-04,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1305,M,50.0307000000001,-125.0992,50.0310136,-125.10173949,,,,5,6.0014152,Grab Sample,250,true,2019-09-04T18:16:30.000Z,2019-09-04T19:23:15.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phyto QCd by CM
,1605905,1,2019-09-04,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1322,M,50.1172,-125.2226,50.11781498,-125.22237329,,,,1,1.6097397,Grab Sample,125,true,2019-09-04T16:55:26.000Z,2019-09-04T17:38:12.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phyto QCd by CM
,1605906,1,2019-09-04,QUADRA,HAKAI,QRAFT,5,QU38,,QPHY1334,M,50.1172,-125.2226,,,20,20,100,9,,Tow Sample,125,true,2019-09-04T17:15:45.000Z,2019-09-04T17:49:08.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phyto QCd by CM
,1637959,1,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,,QM1013,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,,,,5,5.6888678,Grab Sample,0,true,2019-09-19T16:44:39.000Z,2019-09-19T18:57:32.000Z,,carolyn.prentice;eva.jordison,,Not Available,Technicianm,,1: Event metadata QCd by BF2: Forgot to collect this sample3: Phyto QCd by CM
,1637952,1,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,,QPHY1281,M,50.0307000000001,-125.0992,,,,,,5,5.2723588,Grab Sample,250,true,2019-09-24T19:14:04.000Z,2019-09-24T19:56:18.000Z,,bryn.fedje;chris.osullivan,,Collected,Technicianm,,1: Event metadata QCd by BF2: Phyto QCd by CM
,1639261,1,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,,CPHY510,M,51.6505000000001,-127.9516,,,,,,5,6.3840941,Grab Sample,250,true,2019-10-01T18:17:48.000Z,2019-10-01T21:43:01.000Z,,emma.myers,,Submitted,Technicianm,,1: Event metadata QC'd by cm2: Phytoplankton metadata QC'd by EM.
,1637869,1,2019-10-04,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY513,M,51.5208000000001,-127.5583,,,,,,5,6.0013831,Grab Sample,250,true,2019-10-04T18:46:30.000Z,2019-10-04T18:50:29.000Z,,emma.myers,,Submitted,Technicianm,,1: Phytoplankton metadata QC'd by EM.
,1637775,1,2019-10-05,CALVERT,HAKAI,QCS_V1,1,QCS01,,CPHY514,M,51.705,-128.2384,,,,,,5,14.0700763,Grab Sample,250,true,2019-10-05T18:05:36.000Z,2019-10-05T19:45:06.000Z,,chris.mackenzie,,Submitted,Technicianm,,1: Event metadata QC'd by EM2: No YSI for 5m POM3: Phytoplankton metadata QC'd by EM.
,1637866,1,2019-10-09,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1307,M,50.0307000000001,-125.0992,50.02952461,-125.09982251,,,,5,5.8786302,Grab Sample,250,true,2019-10-09T17:25:50.000Z,2019-10-09T18:01:38.000Z,,carolyn.prentice;carrie.weekes;chris.osullivan,,Collected,Technicianm,,1: Event Metadata QCd by EJ2: Phytoplankton metadata QC'd by EM
,1637892,1,2019-10-10,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1335,M,50.1172,-125.2226,50.11739837,-125.22232281,,,,1,,Grab Sample,125,true,2019-10-10T20:40:02.000Z,2019-10-10T20:59:57.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phytoplankton metadata QC'd by EM
,1637893,1,2019-10-10,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1336,M,50.1172,-125.2226,50.11741784,-125.22229051,20,20,100,9,,Tow Sample,125,true,2019-10-10T20:37:52.000Z,2019-10-10T20:53:53.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phytoplankton metadata QC'd by EM
,1646498,1,2019-10-18,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1308,M,50.0307000000001,-125.0992,50.03144353,-125.10203506,,,,5,6.174368,Grab Sample,250,true,2019-10-18T16:46:19.000Z,2019-10-18T20:48:16.000Z,,bryn.fedje;eva.jordison,,Collected,Technicianm,,1: Event metadata qcd by cm2: Phytoplankton metadata QC'd by EM
,1638364,1,2019-10-30,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1309,M,50.0307000000001,-125.0992,,,,,,5,5.892631,Grab Sample,250,true,2019-10-30T17:06:09.000Z,2019-10-30T17:29:35.000Z,,bryn.fedje;carolyn.prentice,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phytoplankton metadata QC'd by EM
,1638412,1,2019-11-05,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1310,M,50.0307000000001,-125.0992,,,,,,5,6.0072396,Grab Sample,250,true,2019-11-05T18:35:29.000Z,2019-11-05T19:07:17.000Z,,carolyn.prentice;eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Phyto sample event metadata QC'd by CO
,1642344,1,2019-11-05,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1337,M,50.1172,-125.2226,,,,,,1,,Grab Sample,125,true,2019-11-05T16:52:04.000Z,2019-11-05T17:45:01.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by cm2: Phyto sample event metadata QC'd by CO
,1642345,1,2019-11-05,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1338,M,50.1172,-125.2226,,,20,20,100,9,,Tow Sample,125,true,2019-11-05T16:52:28.000Z,2019-11-05T19:34:28.000Z,,eva.jordison,,Collected,Technicianm,,1: Event metadata QCd by cm2: Phyto sample event metadata QC'd by CO
,1665018,1,2019-11-13,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1311,M,50.0307000000001,-125.0992,,,,,,5,5.1710588,Grab Sample,250,true,2019-11-13T17:59:00.000Z,2019-11-13T18:11:00.000Z,,bryn.fedje,,Collected,Technicianm,,1: Event metadata QCd by BF2: Phytoplankton Sample Metadata QC'd by CO
,1664856,1,2019-11-20,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1324,M,50.0307000000001,-125.0992,50.03027788,-125.10232632,,,,5,5.8582492,Grab Sample,250,true,2019-11-20T18:24:46.000Z,2019-11-20T18:50:18.000Z,,eva.jordison,,Collected,Technicianm,,1: Event Metadata QCd by EJ2: Phyto sample event metadata QC'd by CO
,1662851,1,2019-11-25,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY517,M,51.5208000000001,-127.5583,,,,,,5,5.3555159,Grab Sample,250,true,2019-11-25T18:38:52.000Z,2019-11-25T22:08:05.000Z,,chris.mackenzie;chris.osullivan;eva.jordison,,Submitted,Technicianm,,1: Events QCd by CM2: Nutrient Metadata QCd by EJ
,1664121,1,2019-11-26,CALVERT,HAKAI,KWAK,2,KC10,,CPHY515,M,51.6505000000001,-127.9516,51.650427,-127.952258,,,,5,5.8185747,Grab Sample,250,true,2019-11-26T17:39:21.000Z,2019-11-26T21:31:08.000Z,,chris.mackenzie;eva.jordison,,Submitted,Technicianm,,1: Event metadata QC'd by CO2: Nutrient Metadata QCd by EJ
,1659711,1,2019-11-26,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1325,M,50.0307000000001,-125.0992,50.02854167,-125.09922424,,,,5,5.8436854,Grab Sample,250,true,2019-11-26T18:09:45.000Z,2019-11-26T19:05:57.000Z,,bryn.fedje,,Results,Technicianm,,1: Event metadata QCd by BF2: Phytoplankton Sample Metadata QC'd by CO
,1664062,1,2019-11-28,CALVERT,HAKAI,QCS_V1,1,QCS01,,CPHY516,M,51.705,-128.2384,,,,,,5,6.7310094,Grab Sample,250,true,2019-11-28T22:12:56.000Z,2019-11-28T23:57:31.000Z,,chris.osullivan;eva.jordison,,Submitted,Technicianm,,1: Event Metadata QCd by EJ2: Nutrient Metadata QCd by EJ
,1665075,1,2019-12-03,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1326,M,50.0307000000001,-125.0992,,,,,,5,5.9351007,Grab Sample,250,true,2019-12-03T17:15:55.000Z,2019-12-03T18:18:11.000Z,,emma.myers,,Collected,Technicianm,,1: Event metadata qcd by cm2: Sample metadata QC'd by CO
,1677567,1,2019-12-03,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1339,M,50.1172,-125.2226,50.11788849,-125.22191344,,,,1,,Grab Sample,125,true,2019-12-03T20:10:13.000Z,2019-12-03T20:56:47.000Z,,emma.myers,,Collected,Technicianm,,1: Event metadata qcd by cm2: Sample metadata QC'd by CO
,1677568,1,2019-12-03,QUADRA,HAKAI,QRAFT,5,QU38,,QPHY1340,M,50.1172,-125.2226,50.11755917,-125.22213547,20,20,100,9,,Tow Sample,125,true,2019-12-03T20:39:16.000Z,2019-12-03T20:52:31.000Z,,emma.myers,,Collected,Technicianm,,1: Event metadata qcd by cm2: Sample metadata QC'd by CO
,2247444,1,2019-12-13,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY1327,M,50.0307000000001,-125.0992,50.03086308,-125.10065569,,,,5,5.3864468,Grab Sample,250,true,2019-12-13T18:03:58.000Z,2019-12-13T18:25:43.000Z,,katie.pocock,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Sample metadata QC'd by CO
,2253288,1,2020-01-08,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1328,M,50.0307000000001,-125.0992,50.02969632,-125.0974034,,,,5,6.0242621,Grab Sample,250,true,2020-01-08T18:44:00.000Z,2020-01-08T19:25:00.000Z,,bryn.fedje;eva.jordison,,Results,Technicianm,,1: Event metadata QCd by EJ2: Phyto metadata QCd by JB
,2254139,1,2020-01-14,CALVERT,HAKAI,KWAK,1,KC10,,CM2401,M,51.6505000000001,-127.9516,51.654374,-128.130555,,,,5,6.1327561,Grab Sample,200,true,2020-01-14T18:20:26.000Z,2020-01-14T21:03:47.000Z,,chris.mackenzie;emma.myers,,Not Available,Technicianm,,1: Event metadata QC'd by EM.2: Lost all 5m samples except CO2. Location is wrong.3: Phyto metadata QCd by EJ
,2825672,1,2020-01-20,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1341,M,50.1172,-125.2226,50.11736334,-125.22189231,,,,1,,Grab Sample,125,true,2020-01-20T17:10:25.000Z,2020-01-20T18:07:38.000Z,,eva.jordison,,Collected,Technicianm,,1: Event Metadata QCd by EJ2: Phyto metadata QCd by JB
,2825673,1,2020-01-20,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1342,M,50.1172,-125.2226,,,20,20,100,9,,Tow Sample,125,true,2020-01-20T17:09:38.000Z,2020-01-20T18:07:20.000Z,,eva.jordison,,Collected,Technicianm,,1: Event Metadata QCd by EJ2: Phyto metadata QCd by JB
,3398899,1,2020-01-28,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1329,M,50.0307000000001,-125.0992,50.02814623,-125.1016948,,,,5,5.7196068,Grab Sample,250,true,2020-01-28T17:53:51.000Z,2020-01-28T17:59:55.000Z,,bryn.fedje;emma.myers,,Results,Technicianm,,1: Event Metadata QCd by BF2: Phyto metadata QCd by JB
,3404063,1,2020-02-05,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1330,M,50.0307000000001,-125.0992,50.02973233,-125.10162945,,,,5,,Grab Sample,250,true,2020-02-05T18:36:51.000Z,2020-02-05T19:58:41.000Z,,bryn.fedje;carolyn.prentice;carrie.weekes,,Collected,Raw,,1: Event metadata QCd by BF2: Phyto metadata QCd by EJ
,3401744,1,2020-02-11,CALVERT,HAKAI,KWAK,4,KC10,,CPHY518,M,51.6505000000001,-127.9516,51.649984,-127.951165,,,,5,4.4878049,Grab Sample,250,true,2020-02-11T19:14:29.000Z,2020-02-11T21:54:51.000Z,,chris.osullivan;eva.jordison,,Submitted,Technicianm,,1: Event metadata QCd by EJ2: Phyto metadata QCd by EJ
,3401734,1,2020-02-12,CALVERT,HAKAI,RVRS,1,DFO2,,CPHY520,M,51.5208000000001,-127.5583,51.520162,-127.559498,,,,5,5.2650071,Grab Sample,250,true,2020-02-12T19:49:22.000Z,2020-02-12T22:00:32.000Z,,chris.mackenzie;chris.osullivan;eva.jordison,,Submitted,Technicianm,,1: Event QC'd by CO2: Phyto metadata QCd by EJ
,3404070,1,2020-02-18,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1332,M,50.0307000000001,-125.0992,50.01640661,-125.11129784,,,,5,5.7150241,Grab Sample,250,true,2020-02-18T17:58:18.000Z,2020-02-18T18:45:25.000Z,,bryn.fedje;jonathan.bergshoeff,,Collected,Raw,,1: Event metadata QCd by BF2: Phyto metadata QCd by EJ
,3978995,1,2020-02-26,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1331,M,50.0307000000001,-125.0992,50.03115686,-125.10455544,,,,5,5.581314,Grab Sample,250,true,2020-02-26T19:03:43.000Z,2020-02-26T19:30:36.000Z,,jonathan.bergshoeff,,Collected,Raw,,1: Event metadata QCd by JB2: Phyto metadata QCd by EJ
,3978860,1,2020-02-26,QUADRA,HAKAI,QRAFT,1,QU38,,QPHY1343,M,50.1172,-125.2226,,,,,,1,4.012147,Grab Sample,125,true,2020-02-26T17:28:48.000Z,2020-02-26T18:01:49.000Z,,jonathan.bergshoeff,,Collected,Raw,,1: Event metadata QCd by EJ2: Phyto metadata QCd by EJ
,3978861,1,2020-02-26,QUADRA,HAKAI,QRAFT,2,QU38,,QPHY1344,M,50.1172,-125.2226,50.11744114,-125.22227622,20,20,100,9,,Tow Sample,125,true,2020-02-26T17:31:00.000Z,2020-02-26T18:01:10.000Z,,jonathan.bergshoeff,,Collected,Raw,,1: Event metadata QCd by EJ2: Phyto metadata QCd by EJ
,3983742,1,2020-03-06,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1333,M,50.0307000000001,-125.0992,50.02972499,-125.09810045,,,,5,5.628886,Grab Sample,250,true,2020-03-06T17:59:00.000Z,2020-03-06T18:37:24.000Z,,bryn.fedje;carolyn.prentice,,Collected,Raw,,1: Event metadata QCd by CM with OSV2: Phyto metadata QCd by EJ
,9461588,1,2020-03-12,QUADRA,HAKAI,QOMA5,1,QU39,,QPHY1350,M,50.0307000000001,-125.0992,,,,,,5,6.0362346,Grab Sample,250,true,2020-03-12T16:44:00.000Z,2020-03-12T20:01:00.000Z,,bryn.fedje;eva.jordison,,Results,Raw,,1: Event metadata QCd by CM using osv2: Phyto metadata QCd by EJ
,3983709,1,2020-03-18,QUADRA,HAKAI,QOMA1,1,QU39,,QPHY1351,M,50.0307000000001,-125.0992,50.0288004,-125.09939527,,,,5,,Grab Sample,250,true,2020-03-18T17:37:10.000Z,2020-03-18T22:23:19.000Z,,chris.mackenzie,,Results,Raw,,1: Events QCd by CM2: Phyto metadata QCd by EJ
